Model,Scenario,Region,Variable,Unit,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
AIM/CGE 2.0,SSP4-45,World,Emissions|CO2,Mt CO2/yr,,34373.9345,38198.2155,,44818.0637,,46255.0611,,46007.1548,,40849.6662,,35462.9931,,30251.6753,,25250.1558,,20738.5547,,16718.2348
AIM/CGE 2.0,SSP4-45,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4777.8507,5928.9935,,6016.1861,,4653.0565,,4022.1828,,2406.291,,1967.8869,,947.3281,,528.628,,15.4854,,-323.6393
AIM/CGE 2.0,SSP4-45,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,29596.0838,32269.222,,38801.8776,,41602.0046,,41984.972,,38443.3751,,33495.1061,,29304.3472,,24721.5277,,20723.0693,,17041.8741
AIM/CGE 2.0,SSP4-45,World,Primary Energy|Biomass,EJ/yr,,46.1461,49.2455,,56.761,,65.5103,,80.9269,,105.2241,,132.9386,,157.091,,170.6993,,181.7477,,190.4815
AIM/CGE 2.0,SSP4-45,World,Primary Energy|Biomass|Modern|w/ CCS,EJ/yr,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,4.2661
AIM/CGE 2.0,SSP4-45,World,Carbon Sequestration|Land Use|Afforestation,Mt CO2/yr,,-1748.9335,-1697.3677,,-1698.2108,,-2098.8618,,-2599.7251,,-3073.0319,,-3034.7189,,-3020.8592,,-3136.6888,,-3264.5427,,-3363.7205
AIM/CGE 2.0,SSP4-Baseline,World,Emissions|CO2,Mt CO2/yr,,34373.9345,38256.5546,,45125.1778,,49772.638,,50549.8265,,47294.7702,,43734.226,,40564.2765,,38913.0941,,37899.9223,,36763.514
AIM/CGE 2.0,SSP4-Baseline,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4777.8507,5932.4508,,6017.7397,,4882.108,,3833.2497,,3000.0191,,2923.6432,,2435.0557,,1878.5649,,1363.8548,,951.1778
AIM/CGE 2.0,SSP4-Baseline,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,29596.0838,32324.1038,,39107.4381,,44890.53,,46716.5768,,44294.7511,,40810.5828,,38129.2208,,37034.5292,,36536.0675,,35812.3362
AIM/CGE 2.0,SSP4-Baseline,World,Primary Energy|Biomass,EJ/yr,,46.1461,49.2459,,56.7648,,65.5741,,76.2989,,97.0285,,121.3778,,145.7105,,168.5785,,178.3099,,185.9396
AIM/CGE 2.0,SSP4-Baseline,World,Carbon Sequestration|Land Use|Afforestation,Mt CO2/yr,,-1748.9335,-1697.3849,,-1698.2531,,-2098.1402,,-2603.6153,,-3120.4862,,-3036.4261,,-2929.1103,,-2864.9408,,-2878.6128,,-2990.8826
AIM/CGE 2.0,SSP5-26,World,Emissions|CO2,Mt CO2/yr,,34373.9345,37229.7437,,41808.1147,,28062.8871,,21740.3454,,11007.712,,4297.8936,,-1844.7285,,-4443.6726,,-6481.0354,,-7639.2179
AIM/CGE 2.0,SSP5-26,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4777.8507,4982.7957,,4208.9028,,175.607,,1993.3439,,-1357.8849,,-164.3886,,-1573.1626,,-1373.9213,,-1160.6498,,-820.6772
AIM/CGE 2.0,SSP5-26,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,29596.0838,32246.948,,37599.2119,,27887.2801,,19747.0015,,12365.5968,,4462.2821,,-271.5658,,-3069.7513,,-5320.3855,,-6818.5406
AIM/CGE 2.0,SSP5-26,World,Primary Energy|Biomass,EJ/yr,,46.1461,45.0426,,43.0432,,49.781,,134.1104,,204.3195,,262.5847,,331.0109,,370.4371,,405.6166,,437.0701
AIM/CGE 2.0,SSP5-26,World,Primary Energy|Biomass|Modern|w/ CCS,EJ/yr,,0,0,,0,,0,,23.6672,,106.317,,185.3144,,245.1442,,278.7497,,308.3475,,334.8624
AIM/CGE 2.0,SSP5-26,World,Carbon Sequestration|Land Use|Afforestation,Mt CO2/yr,,-1748.9335,-1657.4949,,-1647.1968,,-2794.977,,-4534.2476,,-4521.6309,,-3736.0588,,-3140.2954,,-2715.8427,,-2418.565,,-2123.0521
AIM/CGE 2.0,SSP5-34,World,Emissions|CO2,Mt CO2/yr,,34373.9345,37229.7437,,41808.1147,,37389.5873,,35477.5272,,27479.7823,,17247.883,,11183.2035,,7081.9453,,3977.6836,,1614.1539
AIM/CGE 2.0,SSP5-34,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4777.8507,4982.7957,,4208.9028,,887.7097,,3043.1692,,1664.7271,,220.4442,,-938.1247,,-955.8458,,-911.5625,,-911.5743
AIM/CGE 2.0,SSP5-34,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,29596.0838,32246.948,,37599.2119,,36501.8776,,32434.358,,25815.0552,,17027.4388,,12121.3281,,8037.7911,,4889.2461,,2525.7281
AIM/CGE 2.0,SSP5-34,World,Primary Energy|Biomass,EJ/yr,,46.1461,45.0426,,43.0432,,44.7677,,86.7023,,141.3997,,197.8132,,260.5829,,311.6215,,356.6111,,393.5593
AIM/CGE 2.0,SSP5-34,World,Primary Energy|Biomass|Modern|w/ CCS,EJ/yr,,0,0,,0,,0,,11.824,,65.4379,,129.8988,,183.416,,228.9295,,269.3099,,300.6847
AIM/CGE 2.0,SSP5-34,World,Carbon Sequestration|Land Use|Afforestation,Mt CO2/yr,,-1748.9335,-1657.4949,,-1647.1968,,-2434.4119,,-3373.6547,,-3385.2154,,-2825.5209,,-2505.8835,,-2308.8117,,-2191.6979,,-2007.9706
AIM/CGE 2.0,SSP5-45,World,Emissions|CO2,Mt CO2/yr,,34373.9345,37229.7437,,41808.1147,,43337.7907,,44698.1717,,36633.9404,,27309.5047,,22094.113,,20142.4022,,15476.1023,,11803.7441
AIM/CGE 2.0,SSP5-45,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4777.8507,4982.7957,,4208.9028,,1855.0748,,2508.2509,,1837.0412,,872.2748,,284.9457,,194.8109,,-524.3988,,-679.9627
AIM/CGE 2.0,SSP5-45,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,29596.0838,32246.948,,37599.2119,,41482.7159,,42189.9208,,34796.8993,,26437.2299,,21809.1674,,19947.5913,,16000.501,,12483.7067
AIM/CGE 2.0,SSP5-45,World,Primary Energy|Biomass,EJ/yr,,46.1461,45.0426,,43.0432,,43.6553,,66.438,,121.0628,,179.7357,,220.3076,,254.2763,,296.5275,,339.6921
AIM/CGE 2.0,SSP5-45,World,Primary Energy|Biomass|Modern|w/ CCS,EJ/yr,,0,0,,0,,0,,0.9198,,27.5266,,87.8854,,149.6611,,178.0363,,213.4647,,250.4825
AIM/CGE 2.0,SSP5-45,World,Carbon Sequestration|Land Use|Afforestation,Mt CO2/yr,,-1748.9335,-1657.4949,,-1647.1968,,-2220.0606,,-2682.6336,,-2733.6383,,-2357.1899,,-2040.8572,,-1838.0634,,-1741.0959,,-1736.5042
AIM/CGE 2.0,SSP5-60,World,Emissions|CO2,Mt CO2/yr,,34373.9345,37229.7437,,41808.1147,,44739.7444,,48371.313,,45750.5316,,41951.855,,40141.6669,,39295.8356,,38410.8114,,37201.2139
AIM/CGE 2.0,SSP5-60,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4777.8507,4982.7957,,4208.9028,,2292.3931,,2851.1582,,2009.6833,,2163.0601,,878.1755,,770.1766,,663.9421,,526.3186
AIM/CGE 2.0,SSP5-60,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,29596.0838,32246.948,,37599.2119,,42447.3514,,45520.1549,,43740.8483,,39788.7949,,39263.4914,,38525.659,,37746.8693,,36674.8953
AIM/CGE 2.0,SSP5-60,World,Primary Energy|Biomass,EJ/yr,,46.1461,45.0426,,43.0432,,43.4785,,64.5178,,112.248,,162.0937,,205.0969,,236.7091,,271.1349,,310.2639
AIM/CGE 2.0,SSP5-60,World,Primary Energy|Biomass|Modern|w/ CCS,EJ/yr,,0,0,,0,,0,,0,,2.2525,,19.237,,35.7363,,53.7181,,69.387,,82.531
AIM/CGE 2.0,SSP5-60,World,Carbon Sequestration|Land Use|Afforestation,Mt CO2/yr,,-1748.9335,-1657.4949,,-1647.1968,,-2192.8117,,-2587.5794,,-2617.202,,-2229.0762,,-1883.5446,,-1622.1462,,-1447.0272,,-1290.2013
AIM/CGE 2.0,SSP5-Baseline,World,Emissions|CO2,Mt CO2/yr,,34373.9345,37403.2272,,44274.9866,,54228.9038,,64972.2872,,73658.9193,,82266.6549,,90287.2315,,97743.935,,105966,,114441
AIM/CGE 2.0,SSP5-Baseline,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4777.8507,4987.1969,,4553.4858,,3881.9947,,2844.3474,,1766.7168,,1761.1683,,1184.8772,,508.86,,193.2447,,102.4593
AIM/CGE 2.0,SSP5-Baseline,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,29596.0838,32416.0303,,39721.5008,,50346.9091,,62127.9399,,71892.2025,,80505.4866,,89102.3543,,97235.075,,105773,,114339
AIM/CGE 2.0,SSP5-Baseline,World,Primary Energy|Biomass,EJ/yr,,46.1461,45.0443,,42.9404,,42.6307,,45.0085,,51.7059,,61.1949,,74.2523,,90.3018,,107.2253,,128.7466
AIM/CGE 2.0,SSP5-Baseline,World,Carbon Sequestration|Land Use|Afforestation,Mt CO2/yr,,-1748.9335,-1657.6233,,-1639.1074,,-1906.1982,,-2125.8638,,-2258.593,,-2085.0188,,-1876.0747,,-1687.2459,,-1538.1504,,-1438.8281
AIM/CGE 2.1,CD-LINKS_INDCi,World,Emissions|CO2,Mt CO2/yr,,32974.8985,33954.0254,36632.7649,39274.5709,38417.612,36068.4425,37371.5276,38447.2877,39105.1993,39519.9596,40241.9028,41523.0761,42953.9088,44033.1912,45169.8896,46515.0323,47930.4922,49433.6268,50825.6954,51588.3074
AIM/CGE 2.1,CD-LINKS_INDCi,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4591.2038,3326.7048,3400.4506,3149.5612,2576.7857,1490.3067,1394.044,1104.5667,780.2098,526.7738,601.175,492.0646,397.5187,298.3744,250.9523,198.4205,118.5397,43.5799,-9.4803,-82.4289
AIM/CGE 2.1,CD-LINKS_INDCi,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,28298.442,30537.5872,33156.1194,36051.7491,35778.2104,34518.12,35913.3052,37274.9495,38253.708,38918.4334,39562.9615,40950.2146,42472.8425,43648.6988,44830.3746,46225.3162,47717.9997,49293.7956,50737.1866,51572.0925
AIM/CGE 2.1,CD-LINKS_INDCi,World,Primary Energy|Biomass,EJ/yr,,46.1461,49.8737,51.9851,56.1061,63.4987,72.8321,76.444,82.55,91.2695,99.4309,106.432,113.1002,121.8706,129.113,136.179,143.1905,150.008,156.3499,161.9479,167.3033
AIM/CGE 2.1,CD-LINKS_INDCi,World,Primary Energy|Biomass|Modern|w/ CCS,EJ/yr,,0,0,0,0,0,0.1012,0.332,0.0794,0.0903,0.1032,0.1193,0.1377,0.1551,0.1666,0.1777,0.188,0.1973,0.2055,0.2143,0.2249
AIM/CGE 2.1,CD-LINKS_NPi,World,Emissions|CO2,Mt CO2/yr,,32974.8985,33926.8721,36637.2778,39431.7795,41321.031,42826.6846,44627.629,46122.3991,47297.5997,48146.9873,49422.0315,51125.3109,52933.1008,54720.8902,56447.1404,57939.9019,59543.1186,61219.9601,62905.9152,63723.0788
AIM/CGE 2.1,CD-LINKS_NPi,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4591.2038,3377.0666,3468.7069,3209.6978,2902.9059,2480.5526,2188.1818,1894.7076,1618.7158,1299.2514,1294.658,1170.7004,1077.5392,937.6523,838.4049,717.0973,604.4906,490.0618,387.4501,298.576
AIM/CGE 2.1,CD-LINKS_NPi,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,28298.442,30460.1893,33073.9405,36122.3288,38313.6731,40237.5074,42327.0575,44111.8129,45559.6931,46725.459,48002.1019,49826.3214,51724.2813,53649.0776,55471.8274,57083.256,58796.5494,60585.3702,62371.6672,63275.5328
AIM/CGE 2.1,CD-LINKS_NPi,World,Primary Energy|Biomass,EJ/yr,,46.1461,49.804,52.4956,56.7645,62.3104,66.9614,71.6862,76.1649,80.8858,85.6054,88.2301,89.5146,93.395,97.1957,101.4407,105.3102,108.8732,112.4593,117.4228,122.9451
AIM/CGE 2.1,CD-LINKS_NPi2020_1000,World,Emissions|CO2,Mt CO2/yr,,32974.8985,33909.3468,36076.2817,38682.1867,31600.5259,23423.4814,14732.393,11684.0263,9315.3868,7141.7513,4059.6392,1032.6013,-640.3628,-25.3164,342.4037,773.4874,1217.1827,1162.8789,664.5469,20.1297
AIM/CGE 2.1,CD-LINKS_NPi2020_1000,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4591.2038,3376.7628,3325.5166,3387.0825,1453.0996,346.2573,-1419.6617,-1498.644,-2094.8684,-3877.2278,-3893.3862,-3762.755,-3023.6115,-2500.0799,-2323.5597,-2070.0019,-2031.0408,-1884.0271,-1769.3866,-1710.6377
AIM/CGE 2.1,CD-LINKS_NPi2020_1000,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,28298.442,30442.968,32676.0916,35214.9733,30107.3223,23049.2298,16129.859,13160.0291,11384.9072,10992.1203,7926.3893,4769.1086,2358.2786,2448.8223,2638.9622,2815.3945,3219.2818,3017.4398,2404.107,1701.0982
AIM/CGE 2.1,CD-LINKS_NPi2020_1000,World,Primary Energy|Biomass,EJ/yr,,46.1461,49.7764,52.4417,56.8418,63.965,76.2222,96.3537,126.1336,136.0631,143.4373,161.1077,174.5773,188.6158,195.5478,201.2686,206.6931,212.4394,218.6614,224.4584,229.9617
AIM/CGE 2.1,CD-LINKS_NPi2020_1000,World,Primary Energy|Biomass|Modern|w/ CCS,EJ/yr,,0,0,0,0,0,0,4.4052,28.9086,56.163,46.7323,75.9931,115.1643,138.3056,145.3063,150.9581,156.1555,155.7056,160.6737,171.0408,178.5187
AIM/CGE 2.1,CD-LINKS_NPi2020_1600,World,Emissions|CO2,Mt CO2/yr,,32974.8985,33953.8904,36405.9312,39252.2177,32922.1093,24445.3488,20740.1488,19392.8449,17671.2517,15833.9838,13316.4963,10806.3148,9275.0995,9903.2324,10533.3504,11263.5854,11857.7899,11511.9539,10472.9574,8941.5908
AIM/CGE 2.1,CD-LINKS_NPi2020_1600,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4591.2038,3326.7209,3330.8281,3531.9215,1490.0923,398.242,-484.7144,-1654.8574,-2819.5188,-3407.6031,-3201.3964,-2941.4485,-2313.7611,-2128.4322,-1918.6053,-1711.1587,-1581.831,-1503.6609,-1426.2403,-1352.411
AIM/CGE 2.1,CD-LINKS_NPi2020_1600,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,28298.442,30537.4362,33002.7764,35643.8913,31389.5583,24018.0963,21197.106,21018.1612,20460.2619,19210.7541,16487.477,13717.7597,11558.894,12000.918,12420.4679,12942.4889,13406.639,12982.2251,11865.6462,10260.5285
AIM/CGE 2.1,CD-LINKS_NPi2020_1600,World,Primary Energy|Biomass,EJ/yr,,46.1461,49.8736,52.33,56.5253,63.227,74.9693,84.1444,94.9623,107.7149,120.6418,133.2736,149.419,169.4943,176.3224,181.3966,185.8037,189.7563,195.7048,203.2921,214.6775
AIM/CGE 2.1,CD-LINKS_NPi2020_1600,World,Primary Energy|Biomass|Modern|w/ CCS,EJ/yr,,0,0,0,0,0,0,2.0945,0.1986,0.2594,0.3214,10.1964,26.7479,44.9064,45.2442,44.897,43.236,41.6409,46.045,55.8061,73.4392
AIM/CGE 2.1,CD-LINKS_NPi2020_400,World,Emissions|CO2,Mt CO2/yr,,32974.8985,33910.33,36077.2607,38682.7636,29352.4509,21604.8704,13371.3932,6795.0827,-279.4315,-4957.6403,-6502.5316,-7023.2802,-7010.6706,-7004.2178,-6977.658,-6913.2913,-6879.239,-6773.2306,-6846.3809,-6818.7646
AIM/CGE 2.1,CD-LINKS_NPi2020_400,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4591.2038,3376.7,3325.4788,3386.7432,1344.9762,93.7798,-1735.7999,-3282.1946,-4555.8275,-5280.7206,-5620.1025,-5539.2847,-5027.7913,-4886.4639,-4699.7091,-4256.7062,-3995.3996,-3763.2838,-3694.0338,-3452.6684
AIM/CGE 2.1,CD-LINKS_NPi2020_400,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,28298.442,30444.0141,32677.1114,35215.8959,27972.8032,21485.0184,15085.6993,10057.355,4259.161,307.9178,-897.6098,-1499.5941,-1998.9689,-2134.3946,-2294.8123,-2672.8054,-2899.8479,-3026.2295,-3168.8491,-3381.6112
AIM/CGE 2.1,CD-LINKS_NPi2020_400,World,Primary Energy|Biomass,EJ/yr,,46.1461,49.7768,52.4423,56.8425,65.1636,77.6891,100.6576,137.7311,157.4502,162.6816,163.9076,167.9127,176.5695,182.0323,185.3914,184.9655,185.5891,188.7602,191.7785,185.9396
AIM/CGE 2.1,CD-LINKS_NPi2020_400,World,Primary Energy|Biomass|Modern|w/ CCS,EJ/yr,,0,0,0,0,0,0,7.4431,38.14,76.5401,106.0297,112.224,118.7622,127.6821,133.087,136.4333,136.3434,137.2553,140.3697,143.3597,138.3886
AIM/CGE 2.1,CD-LINKS_NoPolicy,World,Emissions|CO2,Mt CO2/yr,,32974.8985,35001.8032,38437.0977,41940.6461,45002.6966,47649.9601,50304.504,52331.3223,53794.582,54525.1941,55399.9572,56687.7632,58200.8251,59989.123,62166.9841,64473.5093,66453.2729,67311.7608,67775.5723,69295.6956
AIM/CGE 2.1,CD-LINKS_NoPolicy,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4591.2038,3323.8161,3242.4415,3147.8026,2911.9689,2538.3317,2241.8745,1955.5685,1719.7246,1319.6208,1318.4478,1230.2827,1115.6999,1009.9585,891.5253,766.6065,651.9336,557.5094,427.6761,320.0488
AIM/CGE 2.1,CD-LINKS_NoPolicy,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,28298.442,31588.4175,35100.0884,38693.1698,41986.3647,45003.0866,47950.308,50259.9277,51955.7043,53083.3211,53956.2506,55329.1928,56953.8398,58844.9968,61138.5453,63567.3582,65659.2764,66609.7924,67201.177,68826.7512
AIM/CGE 2.1,CD-LINKS_NoPolicy,World,Primary Energy|Biomass,EJ/yr,,46.1461,46.1448,46.633,47.7874,49.8332,53.2548,59.6551,69.8286,80.4655,89.7278,92.9483,94.7119,99.5423,104.4506,109.8016,114.339,118.5467,124.2792,131.3032,134.9967
AIM/CGE 2.1,EMF33_Baseline,World,Emissions|CO2,Mt CO2/yr,,32974.8985,37852.2167,41564.285,45690.2015,49260.535,51725.2154,54248.8283,56441.9553,58247.5714,58593.6777,59944.1366,61423.7945,64212.763,68318.4723,71349.0506,71484.4811,71819.242,73038.1071,73915.212,74574.2417
AIM/CGE 2.1,EMF33_Baseline,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4591.2038,6126.8214,6171.5756,6156.4376,5919.7051,5083.0297,4466.9929,4019.1142,3696.5898,3268.4723,3609.0515,3306.4637,2915.1613,2537.1483,2163.5429,1730.4842,1250.0707,1032.1009,875.4827,685.8285
AIM/CGE 2.1,EMF33_Baseline,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,28298.442,31635.7771,35297.8683,39433.6208,43235.9121,46533.1002,49669.1648,52306.8439,54431.8081,55203.0525,56210.023,57989.3273,61166.7099,65647.6396,69049.1716,69615.1135,70427.8518,71862.3439,72893.8407,73740.4083
AIM/CGE 2.1,EMF33_Baseline,World,Emissions|CO2|Other,Mt CO2/yr,,85.2527,89.6182,94.8411,100.1431,104.9178,109.0855,112.6706,115.9972,119.1735,122.1529,125.0621,128.0035,130.8918,133.6844,136.3361,138.8834,141.3195,143.6623,145.8886,148.0049
AIM/CGE 2.1,EMF33_Baseline,World,Primary Energy|Biomass,EJ/yr,,46.8258,46.8886,47.3341,48.6362,50.6951,53.7401,58.3392,64.5029,72.3582,78.678,86.423,95.5297,105.5305,115.788,125.8335,135.5362,144.0133,152.2581,162.1597,171.9878
AIM/CGE 2.1,EMF33_Med2C_cost100,World,Emissions|CO2,Mt CO2/yr,,32974.8985,37824.4259,40688.8685,43736.3442,32690.4514,25635.644,23209.5184,24211.9827,19917.3092,16209.7605,12043.9543,9707.9342,6804.686,9620.6969,8544.0074,7719.399,8054.7066,8123.5562,8355.7972,8661.3157
AIM/CGE 2.1,EMF33_Med2C_cost100,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4591.2038,6121.7195,5769.4827,5701.7926,1291.0575,-53.3227,1924.8894,3629.585,1189.819,-842.7428,-2787.1447,-2883.1095,-3392.1276,1256.862,64.1482,-855.3416,-807.9867,-1047.5134,-1085.3531,-1073.2264
AIM/CGE 2.1,EMF33_Med2C_cost100,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,28298.442,31613.0878,34842.307,37965.4997,31367.2266,25664.0504,21261.6208,20557.6057,18701.3926,17025.5412,14803.6854,12563.9513,10170.1337,8337.8366,8452.6978,8546.5681,8833.7338,9141.372,9410.7834,9703.5371
AIM/CGE 2.1,EMF33_Med2C_cost100,World,Emissions|CO2|Other,Mt CO2/yr,,85.2527,89.6186,77.0788,69.0519,32.1673,24.9163,23.0082,24.792,26.0976,26.9621,27.4136,27.0924,26.6799,25.9983,27.1614,28.1725,28.9595,29.6976,30.3669,31.005
AIM/CGE 2.1,EMF33_Med2C_cost100,World,Primary Energy|Biomass,EJ/yr,,46.8258,46.882,47.2576,48.4215,50.6944,56.5385,68.4781,82.4655,98.6335,110.6235,125.3732,144.1094,159.3753,172.3895,180.8184,188.7886,196.4892,203.4986,209.7686,215.43
AIM/CGE 2.1,EMF33_Med2C_cost100,World,Primary Energy|Biomass|Modern|w/ CCS,EJ/yr,,0,0,0,0,0,0.1299,2.5287,10.6571,24.5602,28.4155,37.1845,61.7266,90.4794,108.668,115.7405,119.6094,117.4662,115.377,114.1948,112.926
AIM/CGE 2.1,EMF33_Med2C_cost100,World,Primary Energy|Biomass|Electricity|w/ CCS,EJ/yr,,0,0,0,0,0,0.0245,0.7781,4.5834,11.4052,14.0761,19.1973,32.6998,47.2724,54.4044,56.8468,58.8527,58.7244,58.5238,58.8197,59.0311
AIM/CGE 2.1,EMF33_Med2C_full,World,Emissions|CO2,Mt CO2/yr,,32974.8985,37828.1179,40698.5717,43739.2684,32683.1463,25600.7516,23815.9443,25223.096,19806.5837,17085.7939,13167.7831,10882.8344,7497.8682,8088.2218,7980.2763,8148.6513,8309.8082,8361.2441,8547.1912,9392.8555
AIM/CGE 2.1,EMF33_Med2C_full,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4591.2038,6123.7444,5776.6551,5704.563,1292.3883,-46.2594,2645.1645,4746.0492,1135.643,103.3485,-1579.0246,-1574.8408,-2537.686,23.1813,-265.4546,-304.4203,-437.8361,-699.5016,-798.4406,-251.6866
AIM/CGE 2.1,EMF33_Med2C_full,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,28298.442,31614.755,34844.8982,37965.6248,31358.5514,25621.9963,21147.493,20451.743,18644.3297,16954.8559,14718.6821,12429.7103,10007.778,8037.3634,8217.2789,8423.8072,8717.5872,9029.9514,9314.1605,9612.3905
AIM/CGE 2.1,EMF33_Med2C_full,World,Emissions|CO2|Other,Mt CO2/yr,,85.2527,89.6185,77.0184,69.0806,32.2066,25.0147,23.2868,25.3038,26.611,27.5895,28.1256,27.9649,27.7762,27.6771,28.452,29.2644,30.0571,30.7943,31.4713,32.1516
AIM/CGE 2.1,EMF33_Med2C_full,World,Primary Energy|Biomass,EJ/yr,,46.8258,46.8892,47.3153,48.7417,51.9186,60.8155,80.0789,96.5019,116.8297,134.9346,155.2802,180.7633,200.1769,210.2396,221.3379,232.5281,242.3569,251.2658,259.1754,266.717
AIM/CGE 2.1,EMF33_Med2C_full,World,Primary Energy|Biomass|Modern|w/ CCS,EJ/yr,,0,0,0,0,0,0.2088,4.2748,15.7553,28.0309,31.0081,39.9272,65.9483,95.8797,120.7945,120.5709,118.8917,115.8657,113.103,111.2082,108.3279
AIM/CGE 2.1,EMF33_Med2C_full,World,Primary Energy|Biomass|Electricity|w/ CCS,EJ/yr,,0,0,0,0,0,0.0323,1.1476,6.7591,14.0687,16.932,22.9382,38.4509,56.47,69.637,70.0251,69.9946,69.3978,68.7698,68.3946,67.2507
AIM/CGE 2.1,EMF33_Med2C_nobeccs,World,Emissions|CO2,Mt CO2/yr,,32974.8985,37828.1179,40698.5717,43739.2684,32683.1463,25600.2049,22993.1284,22919.0162,18235.0988,16315.3414,10596.5211,8995.4568,7035.6529,6982.8377,8000.1284,7928.3329,8234.3669,8817.939,9314.6385,9539.1609
AIM/CGE 2.1,EMF33_Med2C_nobeccs,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4591.2038,6123.7444,5776.6551,5704.563,1292.3883,-47.5251,1797.2786,2347.5971,-607.0075,-827.5635,-4400.4042,-4031.4343,-3947.346,-2285.904,-1592.7167,-1960.5071,-1980.7663,-1685.9077,-1447.97,-1487.0617
AIM/CGE 2.1,EMF33_Med2C_nobeccs,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,28298.442,31614.755,34844.8982,37965.6248,31358.5514,25622.7239,21172.7682,20546.9196,18817.0458,17117.034,14971.1654,13003.0055,10961.3593,9248.9162,9572.1702,9867.3934,10192.8862,10480.8454,10738.8888,11001.8008
AIM/CGE 2.1,EMF33_Med2C_nobeccs,World,Emissions|CO2|Other,Mt CO2/yr,,85.2527,89.6185,77.0184,69.0806,32.2066,25.0061,23.0816,24.4995,25.0605,25.8709,25.7599,23.8856,21.6396,19.8255,20.6749,21.4466,22.247,23.0013,23.7197,24.4218
AIM/CGE 2.1,EMF33_Med2C_nobeccs,World,Primary Energy|Biomass,EJ/yr,,46.8258,46.8892,47.3153,48.7417,51.9186,60.7392,77.1931,91.1664,109.1582,125.7481,142.8699,165.4572,187.5704,198.9332,205.9279,212.8596,219.5553,226.0333,232.2173,238.686
AIM/CGE 2.1,EMF33_Med2C_nofuel,World,Emissions|CO2,Mt CO2/yr,,32974.8985,37828.1179,40681.4844,43755.4777,32715.811,25674.869,22396.8625,21440.8065,16523.54,16639.1663,10770.1429,9176.4123,7074.9844,6608.6982,7404.8088,7432.1068,8108.89,8676.4101,9007.8357,9320.5865
AIM/CGE 2.1,EMF33_Med2C_nofuel,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4591.2038,6123.7444,5740.3476,5686.4055,1273.6792,-84.4219,933.8224,555.8498,-2715.49,-962.4091,-4752.4707,-4491.6078,-4508.7861,-3162.5726,-2680.8824,-2960.9494,-2594.7214,-2333.2047,-2278.4355,-2256.9613
AIM/CGE 2.1,EMF33_Med2C_nofuel,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,28298.442,31614.755,34864.1766,38000.3385,31410.0831,25734.5186,21440.4345,20861.1814,19214.9049,17576.6467,15497.7722,13645.2744,11563.3193,9752.5674,10066.2186,10372.8584,10682.6696,10987.9655,11263.9447,11554.5486
AIM/CGE 2.1,EMF33_Med2C_nofuel,World,Emissions|CO2|Other,Mt CO2/yr,,85.2527,89.6185,76.9602,68.7337,32.0487,24.7723,22.6056,23.7753,24.1251,24.9287,24.8414,22.7457,20.4512,18.7034,19.4726,20.1978,20.9418,21.6493,22.3265,22.9992
